"nvprod610011v","ホライゾン 55 マイLV ワールドツアー",471900,"マロン","旅心溢れるものからポップなデザインまで、多彩なセレクションの中からお好みのラベルやイニシャル、記念日などを施すことでお客様だけの特別な一品をご注文いただける「マイLV ワールドツアー」。<p> 同世代のクリエイターの中で最も影響力のあるインダストリアル・デザイナー マーク・ニューソンによって考案された「ホライゾン」。時代を先取りしたラグジュアリーなデザインの4輪トロリーは、軽量で機内持ち込みも可能です（航空会社や使用する機材によって異なります）。調節可能な伸縮式キャリーハンドルを外側に施すことで、完全にフラットな内装を実現。最新のTSAロックから全方向移動が可能なキャスターまで、すべてのディテールにおいて革新性と軽量化にこだわり、ルイ･ヴィトンならではの匠の技が息づいています。</p>","メンズ:パーソナライゼーション:バッグ＆トラベル"
"nvprod610012v","キーポル・バンドリエール 50 マイLV ワールドツアー",350900,"マロン","旅心溢れるものからポップなデザインまで、多彩なセレクションの中からお好みのラベルやイニシャル、記念日などを施すことでお客様だけの特別な一品をご注文いただける「マイLV ワールドツアー」。<p> エレガントなルイ･ヴィトン定番の旅行用バッグ「キーポル・バンドリエール 50」は肩に掛けて快適に持ち運べるレザーストラップ付き。フラットに折り畳めるのでスマートに収納でき、持ち運びにも最適です。</p>","メンズ:パーソナライゼーション:バッグ＆トラベル"
"nvprod620002v","Passport Cover My LV World Tour",64900,"グレー","The essential accessory for the modern traveller, this passport cover in coated canvas combines style with practicality. It boasts four credit card slots and two flying pockets for easier access to your passport.","Men:Wallets and Small Leather Goods:Cardholders and Passport Cases"
"nvprod620003v","ポルトフォイユ・ブラザ マイLV ワールドツアー",110000,"グレー","旅心溢れるものからポップなデザインまで、多彩なセレクションの中からお好みのラベルやイニシャル、記念日などを施すことでお客様だけの特別な一品をご注文いただける「マイLV ワールドツアー」。<p> 男性的でシックな印象の「ポルトフォイユ・ブラザ」は収納性に優れ、実用的です。ジャケットのポケットにもスムーズに収まるスリムなデザイン。内装は3色からお選びいただけます。</p>","メンズ:パーソナライゼーション:バッグ＆トラベル"
"nvprod620004v","ポルトフォイユ・ミュルティプル マイLV ワールドツアー",91300,"グレー","旅心溢れるものからポップなデザインまで、多彩なセレクションの中からお好みのラベルやイニシャル、記念日などを施すことでお客様だけの特別な一品をご注文いただける「マイLV ワールドツアー」。<p> 札入れ「ポルトフォイユ・ミュルティプル」は、男性には嬉しいクレジットカード用ポケットの豊富なすっきりとしたデザインの薄型の札入れです。ジャケットやパンツのポケットにも収納可能。内装は3色からお選びいただけます。</p>","メンズ:メンズ・ギフト:パーソナライゼーション"
"nvprod620005v","オーガナイザー・ドゥ・ポッシュ マイLV ワールドツアー",68200,"グレー","旅心溢れるものからポップなデザインまで、多彩なセレクションの中からお好みのラベルやイニシャル、記念日などを施すことでお客様だけの特別な一品をご注文いただける「マイLV ワールドツアー」。<p> コンパクトなカードケース「オーガナイザー・ドゥ・ポッシュ」。カジュアルな装いだけでなくスーツにも合わせやすく働く男性の強い味方。ポケットには、クレジットカード、定期、名刺、折った紙幣などを収納できます。内装は3色からお選びいただけます。</p>","メンズ:メンズ・ギフト:パーソナライゼーション"
"nvprod620006v","ホライゾン 55 マイLV ワールドツアー",471900,"グレー","旅心溢れるものからポップなデザインまで、多彩なセレクションの中からお好みのラベルやイニシャル、記念日などを施すことでお客様だけの特別な一品をご注文いただける「マイLV ワールドツアー」。<p> 同世代のクリエイターの中で最も影響力のあるインダストリアル・デザイナー マーク・ニューソンによって考案された「ホライゾン」。時代を先取りしたラグジュアリーなデザインの4輪トロリーは、軽量で機内持ち込みも可能です（航空会社や使用する機材によって異なります）。調節可能な伸縮式キャリーハンドルを外側に施すことで、完全にフラットな内装を実現。最新のTSAロックから全方向移動が可能なキャスターまで、すべてのディテールにおいて革新性と軽量化にこだわり、ルイ･ヴィトンならではの匠の技が息づいています。</p>","メンズ:パーソナライゼーション:バッグ＆トラベル"
"nvprod620007v","キーポル・バンドリエール 45 マイLV ワールドツアー",343200,"グレー","旅心溢れるものからポップなデザインまで、多彩なセレクションの中からお好みのラベルやイニシャル、記念日などを施すことでお客様だけの特別な一品をご注文いただける「マイLV ワールドツアー」。<p> エレガントなルイ･ヴィトン定番の旅行用バッグ「キーポル・バンドリエール 45」は肩に掛けて快適に持ち運べるレザーストラップ付き。フラットに折り畳めるのでスマートに収納でき、持ち運びにも最適です。</p>","メンズ:パーソナライゼーション:バッグ＆トラベル"
"nvprod620008v","キーポル・バンドリエール 55 マイLV ワールドツアー",359700,"グレー","旅心溢れるものからポップなデザインまで、多彩なセレクションの中からお好みのラベルやイニシャル、記念日などを施すことでお客様だけの特別な一品をご注文いただける「マイLV ワールドツアー」。<p> エレガントなルイ･ヴィトン定番の旅行用バッグ「キーポル・バンドリエール 55」は肩に掛けて快適に持ち運べるレザーストラップ付き。フラットに折り畳めるのでスマートに収納でき、持ち運びにも最適です。</p>","メンズ:パーソナライゼーション:バッグ＆トラベル"
"nvprod620060v","ホライゾン 70",471900,"グレー","同世代のクリエイターの中で最も影響力のあるインダストリアル･デザイナー、マーク･ニューソンとのコラボレーションから生まれた「ホライゾン 70」。アイコニックなキャンバス素材に、アルミニウム製の全方向移動が可能なキャスターを備えた、21世紀のトラベラーに相応しい4輪トロリーです。","メンズ:トラベル:ホライゾン･コレクション"
"nvprod620061v","ホライゾン 70",471900,"グレー","同世代のクリエイターの中で最も影響力のあるインダストリアル･デザイナー、マーク･ニューソンとのコラボレーションから生まれた「ホライゾン 70」。アイコニックなキャンバス素材に、アルミニウム製の全方向移動が可能なキャスターを備えた、21世紀のトラベラーに相応しい4輪トロリーです。","メンズ:トラベル:ホライゾン･コレクション"
"nvprod620062v","Horizon 70 My LV Heritage",555500,"マロン","The fruit of a remarkable collaboration between Louis Vuitton and Marc Newson, the most influential industrial designer of his generation, this rolling luggage for the 21st century traveller is fashioned in iconic canvas with an Aluminum wide trolley system.","Men:Personalisation:Bags and Travel"
"nvprod620063v","ホライゾン 70 マイLV ヘリテージ",555500,"グレー","お好みのカラーでストライプやイニシャルを施し、それにマッチしたライニングカラーを選ぶことでお客様だけの特別な一品をご注文いただける「マイLV ヘリテージ」。<p> 同世代のクリエイターの中で最も影響力のあるインダストリアル・デザイナー マーク・ニューソンによって考案された「ホライゾン」は、時代を先取りしたラグジュアリーなデザインの4輪トロリー。調節可能な伸縮式キャリーハンドルを外側に施すことで、完全にフラットな内装を実現。最新のTSAロックから全方向移動が可能なキャスターまで、すべてのディテールにおいて革新性と軽量化にこだわり、ルイ･ヴィトンならではの匠の技が息づいています。</p>","メンズ:トラベル:ホライゾン･コレクション"
"nvprod620081v","ポシェット・キリガミ",90200,"マロン","3つのエンヴェロップを1つに合わせた「ポシェット･キリガミ」。ロシアの人形 マトリョーシカのような構造は、日用品を持ち運ぶのに最適。大きなポシェットには書類、口紅、小切手帳などの日用品を、ミディアムサイズのポシェットにはパスポートや鍵を、そしてミニサイズのポシェットにはカードやコインを収納できます。","ウィメンズ:財布＆小物:ウィメンズポーチ＆クラッチ"
"nvprod620263v","グレースフル MM",228800,"マロン","エレガントなダミエ･キャンバスで仕立てた「グレースフル MM」は、軽量かつ収納力に優れた日常使いに最適なアイテムです。ヌメ革のディテールやゴールドカラーに輝く金具が、ルイ･ヴィトンならではの洗練された個性をプラスします。肩になじむフラットハンドルなど、スタイリッシュかつ快適に持ち運べるデザインも魅力。マグネット開閉式でファスナー付きの内ポケットも備え、持ち物をしっかり保護できます。","ウィメンズ:バッグ:ウィメンズ ショルダーバッグ、クロスボディバッグ"
